"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2022-06-01T05:00:00.000Z",275.19500732421875,277.69000244140625,241.50999450683594,256.8299865722656,621501474,"MSFT","monthly","SoftwareAndServices","-0.056909657769212106"
"2022-07-01T05:00:00.000Z",256.3900146484375,282,245.94000244140625,280.739990234375,534986150,"MSFT","monthly","SoftwareAndServices","0.08901460418095453"
"2022-08-01T05:00:00.000Z",277.82000732421875,294.17999267578125,260.6600036621094,261.4700012207031,477176206,"MSFT","monthly","SoftwareAndServices","-0.07110938048179034"
"2022-09-01T05:00:00.000Z",258.8699951171875,267.45001220703125,232.72999572753906,232.89999389648438,575595195,"MSFT","monthly","SoftwareAndServices","-0.11571040815538806"
"2022-10-03T05:00:00.000Z",235.41000366210938,251.0399932861328,219.1300048828125,232.1300048828125,671366804,"MSFT","monthly","SoftwareAndServices","-0.0033115700895272934"
"2022-11-01T05:00:00.000Z",234.60000610351562,255.3300018310547,213.43099975585938,255.13999938964844,615328220,"MSFT","monthly","SoftwareAndServices","0.0945148311237476"
"2022-12-01T05:00:00.000Z",253.8699951171875,263.9150085449219,233.8699951171875,239.82000732421875,591366468,"MSFT","monthly","SoftwareAndServices","-0.06192373922615157"
"2023-01-03T05:00:00.000Z",243.0800018310547,249.8300018310547,219.35000610351562,247.80999755859375,666168068,"MSFT","monthly","SoftwareAndServices","0.0327736411621988"
"2023-02-01T05:00:00.000Z",248,276.760009765625,245.47000122070312,249.4199981689453,615540778,"MSFT","monthly","SoftwareAndServices","0.006475901497381559"
"2023-03-01T05:00:00.000Z",250.75999450683594,289.2699890136719,245.61000061035156,288.29998779296875,747751976,"MSFT","monthly","SoftwareAndServices","0.14486334715158547"
"2023-04-03T05:00:00.000Z",286.5199890136719,308.92999267578125,275.3699951171875,307.260009765625,551520127,"MSFT","monthly","SoftwareAndServices","0.06369276418251368"
"2023-05-01T05:00:00.000Z",306.9700012207031,335.94000244140625,303.3999938964844,328.3900146484375,600856941,"MSFT","monthly","SoftwareAndServices","0.06650764456610837"
"2023-06-01T05:00:00.000Z",325.92999267578125,351.4700012207031,322.5,340.5400085449219,547748450,"MSFT","monthly","SoftwareAndServices","0.03633064703321007"
"2023-07-03T05:00:00.000Z",339.19000244140625,366.7799987792969,327,335.9200134277344,666956355,"MSFT","monthly","SoftwareAndServices","-0.013659541735818652"
"2023-08-01T05:00:00.000Z",335.19000244140625,338.5400085449219,311.5509948730469,327.760009765625,479669427,"MSFT","monthly","SoftwareAndServices","-0.024591413315286158"
"2023-09-01T05:00:00.000Z",331.30999755859375,340.8599853515625,309.45001220703125,315.75,416768824,"MSFT","monthly","SoftwareAndServices","-0.037330901803062824"
"2023-10-02T05:00:00.000Z",316.2799987792969,346.20001220703125,311.2149963378906,338.1099853515625,245124410,"MSFT","monthly","SoftwareAndServices","0.0684204817695844"
"2023-11-01T05:00:00.000Z",339.67999267578125,384.29998779296875,339.6700134277344,378.9100036621094,202038483,"MSFT","monthly","SoftwareAndServices","0.11392747652886781"
"2023-12-01T05:00:00.000Z",376.7699890136719,378.1000061035156,362.8999938964844,376.0400085449219,279774298,"MSFT","monthly","SoftwareAndServices","-0.007603176095263983"
"2024-01-02T05:00:00.000Z",373.69000244140625,415.32000732421875,366.5,397.5799865722656,296565243,"MSFT","monthly","SoftwareAndServices","0.05570059449891944"
"2024-02-01T05:00:00.000Z",401.8299865722656,420.7699890136719,397.25,413.6400146484375,188602976,"MSFT","monthly","SoftwareAndServices","0.03959992779755929"
"2024-03-01T05:00:00.000Z",410.94000244140625,430.80999755859375,398.4200134277344,420.7200012207031,182571566,"MSFT","monthly","SoftwareAndServices","0.016971466452283413"
"2024-04-01T05:00:00.000Z",423.9100036621094,429.3599853515625,388.05999755859375,389.3299865722656,162415159,"MSFT","monthly","SoftwareAndServices","-0.07754025363231451"
"2024-05-01T05:00:00.000Z",392.44000244140625,433.6000061035156,390.42999267578125,415.1300048828125,148490115,"MSFT","monthly","SoftwareAndServices","0.06416445740115782"
"2024-06-03T05:00:00.000Z",415.5299987792969,456.1499938964844,408.94500732421875,446.95001220703125,139889964,"MSFT","monthly","SoftwareAndServices","0.07385502289431678"
"2024-07-01T05:00:00.000Z",448.6099853515625,468.3299865722656,412.25,418.3500061035156,155969817,"MSFT","monthly","SoftwareAndServices","-0.06612834151460746"
"2024-08-01T05:00:00.000Z",420.5199890136719,427.3900146484375,385.6499938964844,417.1400146484375,156941205,"MSFT","monthly","SoftwareAndServices","-0.002896485346257315"
"2024-09-03T05:00:00.000Z",417.989990234375,441.8500061035156,400.79998779296875,430.29998779296875,334626945,"MSFT","monthly","SoftwareAndServices","0.03106067949105473"
"2024-10-01T05:00:00.000Z",428.45001220703125,438.5,406.29998779296875,406.3500061035156,440766715,"MSFT","monthly","SoftwareAndServices","-0.057267739256346095"
"2024-11-01T05:00:00.000Z",409.010009765625,429.32501220703125,405.5710144042969,423.4599914550781,442321341,"MSFT","monthly","SoftwareAndServices","0.04124416622941809"
"2024-12-02T05:00:00.000Z",421.57000732421875,456.1650085449219,420.6600036621094,421.5,439908245,"MSFT","monthly","SoftwareAndServices","-0.004639261007062914"
"2025-01-02T05:00:00.000Z",425.5299987792969,448.3800048828125,410.7200012207031,415.05999755859375,462562599,"MSFT","monthly","SoftwareAndServices","-0.01539669523045205"
