"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2012-12-10T05:00:00.000Z",37,58.810001373291016,32.61000061035156,57.34000015258789,200588913,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0"
"2012-12-17T05:00:00.000Z",33.5,62.33000183105469,32.5099983215332,58.83000183105469,173207469,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.0256534968845391"
"2012-12-24T05:00:00.000Z",35.599998474121094,62.90999984741211,33.20000076293945,54.900001525878906,184941298,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.06913858369159845"
"2012-12-31T05:00:00.000Z",34.040000915527344,35.04999923706055,34,34.15999984741211,5740951,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.47445801185576103"
"2013-01-02T05:00:00.000Z",34.91999816894531,53.060001373291016,34.099998474121094,52.810001373291016,57798452,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.43564522826970536"
"2013-01-07T05:00:00.000Z",34.150001525878906,35.45000076293945,33.33000183105469,33.849998474121094,81413403,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.4447616384425963"
"2013-01-14T05:00:00.000Z",34.0099983215332,37.31999969482422,33.709999084472656,37.31999969482422,73410559,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.09759041352125175"
"2013-01-22T05:00:00.000Z",36.97999954223633,38.52000045776367,35.93000030517578,37.599998474121094,47057769,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.007474642012090818"
"2013-01-28T05:00:00.000Z",37.650001525878906,37.869998931884766,36.25,37.18000030517578,47070431,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.011233019312601322"
"2013-02-04T05:00:00.000Z",36.63999938964844,37.72999954223633,35.79999923706055,36.25,43104715,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.02533160920067722"
"2013-02-11T05:00:00.000Z",36.130001068115234,37.810001373291016,35.0099983215332,37.58000183105469,39233039,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.036032661408814344"
"2013-02-19T05:00:00.000Z",37.540000915527344,39.130001068115234,37.11000061035156,38.459999084472656,28140913,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.023146673646472164"
"2013-02-25T05:00:00.000Z",38.540000915527344,38.61000061035156,36.400001525878906,37.810001373291016,40618948,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.017045062132287944"
"2013-03-04T05:00:00.000Z",37.529998779296875,38.56999969482422,37.15999984741211,37.34000015258789,26118046,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.012508512023659804"
"2013-03-11T05:00:00.000Z",37.25,38.540000915527344,36.86000061035156,38.5,36922305,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.03059309909371609"
"2013-03-18T05:00:00.000Z",38.04999923706055,39.189998626708984,37.84000015258789,38.970001220703125,25422243,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.012133909381054627"
"2013-03-25T05:00:00.000Z",39.119998931884766,67.37000274658203,38.93000030517578,65.44000244140625,47651675,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.5183415789272506"
"2013-04-01T05:00:00.000Z",39.959999084472656,52.70000076293945,39.959999084472656,50.900001525878906,91036532,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.25127077606759246"
"2013-04-08T05:00:00.000Z",41.27000045776367,50.880001068115234,41.06999969482422,50.060001373291016,75609798,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.016640640097922647"
"2013-04-15T05:00:00.000Z",42.869998931884766,50.91999816894531,41.130001068115234,47.790000915527344,61184334,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.04640588168916241"
"2013-04-22T05:00:00.000Z",43,50.54999923706055,42.880001068115234,49.22999954223633,90053276,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.02968675272427315"
"2013-04-29T05:00:00.000Z",45.83000183105469,49.4900016784668,43.83000183105469,48.88999938964844,72389397,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.006930320365265303"
"2013-05-06T05:00:00.000Z",44.95000076293945,50.93000030517578,43.25,50.72999954223633,55361198,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.03694457844869465"
"2013-05-13T05:00:00.000Z",44.790000915527344,52.11000061035156,44.09000015258789,51.040000915527344,48203156,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.006092214418913545"
"2013-05-20T05:00:00.000Z",47.119998931884766,51.959999084472656,45.31380081176758,50.90999984741211,50259038,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.002550292056946301"
"2013-05-28T05:00:00.000Z",45.88999938964844,52.77000045776367,42.682498931884766,51.459999084472656,57909814,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.010745424145513738"
"2013-06-03T05:00:00.000Z",42.880001068115234,52.138999938964844,42.650001525878906,51.209999084472656,47184023,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.004869981465992581"
"2013-06-10T05:00:00.000Z",44.33000183105469,54.72999954223633,40.099998474121094,53.459999084472656,57045470,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.04299888598875096"
"2013-06-17T05:00:00.000Z",43.400001525878906,66.4000015258789,40.90999984741211,65.88999938964844,64116484,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.20905298207723086"
"2013-06-24T05:00:00.000Z",42.06999969482422,68.29000091552734,41.31999969482422,65.77999877929688,98819908,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.0016708534589878602"
"2013-07-01T05:00:00.000Z",41.400001525878906,66.9280014038086,41.06999969482422,64.54000091552734,105946233,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.01903062139431015"
"2013-07-08T05:00:00.000Z",42.900001525878906,65.29000091552734,42.81999969482422,62.43000030517578,83665827,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.033239266847300754"
"2013-07-15T05:00:00.000Z",44.95000076293945,63.560001373291016,43.70000076293945,60.349998474121094,97234754,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.03388501170222613"
"2013-07-22T05:00:00.000Z",44.29999923706055,61.7599983215332,43.349998474121094,56.900001525878906,133919017,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.058865554310576725"
"2013-07-29T05:00:00.000Z",44.720001220703125,58.099998474121094,44.20000076293945,58.04999923706055,122241043,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.020009327051964603"
"2013-08-05T05:00:00.000Z",45.04999923706055,61.34000015258789,44.220001220703125,61.29999923706055,90631623,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.0544751354950692"
"2013-08-12T05:00:00.000Z",44.709999084472656,61.900001525878906,42.41999816894531,60.5,88139376,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.013136465459375543"
"2013-08-19T05:00:00.000Z",43.0099983215332,60.75,42.25,55.63999938964844,123795796,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.08374100895120795"
"2013-08-26T05:00:00.000Z",43.43000030517578,58.904998779296875,42.2599983215332,58,111007858,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.04154065446083155"
"2013-09-03T05:00:00.000Z",43,61.72999954223633,42.310001373291016,60.400001525878906,104315096,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.04054611965724539"
"2013-09-09T05:00:00.000Z",43.880001068115234,61.189998626708984,43.5,55.650001525878906,133352097,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.08190702506290358"
"2013-10-07T05:00:00.000Z",46.119998931884766,66.37000274658203,44.31999969482422,53.119998931884766,283999121,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.04652862008017385"
"2013-10-14T05:00:00.000Z",45.209999084472656,66.66000366210938,45.06999969482422,52.58000183105469,209330540,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.010217630934685947"
"2013-10-21T05:00:00.000Z",48.08000183105469,65.80000305175781,47.7400016784668,54.290000915527344,168401053,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.03200421065510439"
"2013-10-28T05:00:00.000Z",49.130001068115234,66.5199966430664,48.439998626708984,56,166688888,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.031011625954143505"
"2013-11-04T05:00:00.000Z",49.189998626708984,66.19999694824219,46.83000183105469,56.150001525878906,156195944,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.0026750176243499225"
"2013-11-11T05:00:00.000Z",48.22999954223633,67.98999786376953,47.275001525878906,57.72999954223633,180338221,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","0.02775025278395323"
"2013-11-18T05:00:00.000Z",48.88999938964844,67.87000274658203,47.83000183105469,56.56999969482422,168542547,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.020298157183045732"
"2013-11-25T05:00:00.000Z",49,68.66999816894531,48.06999969482422,56.119998931884766,116636600,"ABBV","weekly","PharmaceuticalsBiotechnologyAndLifeSciences","-0.007986567758848604"
