"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2022-06-01T05:00:00.000Z",115,115.60900115966797,83.5,87.45999908447266,53782378,"LYB","monthly","Materials","-0.2672074942574947"
"2022-07-01T05:00:00.000Z",86.31999969482422,90.5199966430664,82.13999938964844,89.12000274658203,45371280,"LYB","monthly","Materials","0.018802271481072556"
"2022-08-01T05:00:00.000Z",88,92.5199966430664,82.43550109863281,83,42700723,"LYB","monthly","Materials","-0.07114319920129426"
"2022-09-01T05:00:00.000Z",82.16999816894531,86.44999694824219,71.45999908447266,75.27999877929688,59300477,"LYB","monthly","Materials","-0.0976261287349776"
"2022-10-03T05:00:00.000Z",77,83.73999786376953,75.23999786376953,76.44999694824219,49742862,"LYB","monthly","Materials","0.015422413395100943"
"2022-11-01T05:00:00.000Z",77.63999938964844,89.5999984741211,76.63500213623047,85.01000213623047,52426757,"LYB","monthly","Materials","0.10613202930171296"
"2022-12-01T05:00:00.000Z",85.52999877929688,86.4000015258789,79.19999694824219,83.02999877929688,30565636,"LYB","monthly","Materials","-0.023566948186447376"
"2023-01-03T05:00:00.000Z",83.2300033569336,96.79000091552734,82.81999969482422,96.69000244140625,38486489,"LYB","monthly","Materials","0.15230803617330116"
"2023-02-01T05:00:00.000Z",96.33000183105469,101.30000305175781,93.45999908447266,95.98999786376953,36794655,"LYB","monthly","Materials","-0.007266012624561397"
"2023-03-01T05:00:00.000Z",95.79000091552734,98.33000183105469,81.23999786376953,93.88999938964844,55084451,"LYB","monthly","Materials","-0.02212011935097915"
"2023-04-03T05:00:00.000Z",94.6500015258789,98.19999694824219,89.86000061035156,94.61000061035156,40088023,"LYB","monthly","Materials","0.007639307397843054"
"2023-05-01T05:00:00.000Z",94.11000061035156,94.63999938964844,84.80000305175781,85.54000091552734,37186144,"LYB","monthly","Materials","-0.10077907166591275"
"2023-06-01T05:00:00.000Z",86.16000366210938,93.11000061035156,85.28500366210938,91.83000183105469,40754722,"LYB","monthly","Materials","0.07095494806336644"
"2023-07-03T05:00:00.000Z",91.58000183105469,99.12000274658203,87.91000366210938,98.86000061035156,42103821,"LYB","monthly","Materials","0.07376565248766738"
"2023-08-01T05:00:00.000Z",98.18000030517578,100.87000274658203,94.55999755859375,98.7699966430664,43268939,"LYB","monthly","Materials","-0.0009108331200567181"
"2023-09-01T05:00:00.000Z",99.75,102.04499816894531,93.43000030517578,94.69999694824219,43685844,"LYB","monthly","Materials","-0.04207991296615386"
"2023-10-02T05:00:00.000Z",94.37000274658203,95.58999633789062,88.5199966430664,90.23999786376953,18658457,"LYB","monthly","Materials","-0.048241203889519066"
"2023-11-01T05:00:00.000Z",90.61000061035156,98.3499984741211,88.58999633789062,95.0999984741211,12642507,"LYB","monthly","Materials","0.052456189429368826"
"2023-12-01T05:00:00.000Z",95.06999969482422,97.20999908447266,90.59500122070312,95.08000183105469,19400189,"LYB","monthly","Materials","-0.00021029175631509997"
