"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2015-10-19T05:00:00.000Z",10.750800132751465,10.750800132751465,7.6244001388549805,8.833100318908691,659524800,"HPE","yearly","TechnologyHardwareAndEquipment","0"
"2016-01-04T05:00:00.000Z",8.69950008392334,14.406100273132324,6.7555999755859375,13.44729995727539,2813033468,"HPE","yearly","TechnologyHardwareAndEquipment","0.42027227423989716"
"2017-01-03T05:00:00.000Z",13.476300239562988,15.119999885559082,12.691800117492676,14.359999656677246,3015222471,"HPE","yearly","TechnologyHardwareAndEquipment","0.06566820048724473"
"2018-01-02T05:00:00.000Z",14.430000305175781,19.475000381469727,12.086799621582031,13.210000038146973,2909928724,"HPE","yearly","TechnologyHardwareAndEquipment","-0.08347241828983963"
"2019-01-02T05:00:00.000Z",12.949999809265137,17.59000015258789,12.520000457763672,15.859999656677246,2468593279,"HPE","yearly","TechnologyHardwareAndEquipment","0.18282607313764904"
"2020-01-02T05:00:00.000Z",16,16.18000030517578,7.429999828338623,11.850000381469727,2810187554,"HPE","yearly","TechnologyHardwareAndEquipment","-0.2914722947869398"
"2021-01-04T05:00:00.000Z",11.899999618530273,16.739999771118164,11.529999732971191,15.770000457763672,2563965769,"HPE","yearly","TechnologyHardwareAndEquipment","0.2857815302297686"
"2022-01-03T05:00:00.000Z",15.890000343322754,17.760000228881836,11.899999618530273,15.960000038146973,2972650935,"HPE","yearly","TechnologyHardwareAndEquipment","0.01197616440937743"
"2023-01-03T05:00:00.000Z",16.09000015258789,18.135000228881836,13.654999732971191,16.979999542236328,2607941007,"HPE","yearly","TechnologyHardwareAndEquipment","0.061950559512385706"
"2024-01-02T05:00:00.000Z",16.8700008392334,24.235000610351562,14.470000267028809,21.350000381469727,3039048021,"HPE","yearly","TechnologyHardwareAndEquipment","0.2290156036178583"
"2025-01-02T05:00:00.000Z",21.440000534057617,26.440000534057617,11.96500015258789,24.020000457763672,5456714431,"HPE","yearly","TechnologyHardwareAndEquipment","0.11783507816737437"
"2026-01-02T05:00:00.000Z",24.280000686645508,24.40999984741211,20.075000762939453,21.780000686645508,372062465,"HPE","yearly","TechnologyHardwareAndEquipment","-0.09789468667820463"
