"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2022-06-01T05:00:00.000Z",361.19000244140625,366.55499267578125,300.8500061035156,332.4800109863281,5224258,"TYL","monthly","SoftwareAndServices","-0.06784526463624703"
"2022-07-01T05:00:00.000Z",331.260009765625,402.6499938964844,313.3500061035156,399,4419044,"TYL","monthly","SoftwareAndServices","0.1823816759354256"
"2022-08-01T05:00:00.000Z",393.3599853515625,425.80499267578125,371.1400146484375,371.510009765625,4186261,"TYL","monthly","SoftwareAndServices","-0.07138560890762188"
"2022-09-01T05:00:00.000Z",367.54998779296875,390.3999938964844,336.8900146484375,347.5,3758884,"TYL","monthly","SoftwareAndServices","-0.06681114297739481"
"2022-10-03T05:00:00.000Z",349,371.44000244140625,312.8599853515625,323.3299865722656,5911042,"TYL","monthly","SoftwareAndServices","-0.07209123303652384"
"2022-11-01T05:00:00.000Z",328.1499938964844,345.239990234375,281.1099853515625,342.739990234375,8129179,"TYL","monthly","SoftwareAndServices","0.05829868177157176"
"2022-12-01T05:00:00.000Z",341.3399963378906,353.1300048828125,307.4649963378906,322.4100036621094,5444460,"TYL","monthly","SoftwareAndServices","-0.0611480748601754"
"2023-01-03T05:00:00.000Z",327.32000732421875,331.44000244140625,301.69000244140625,322.7699890136719,4918164,"TYL","monthly","SoftwareAndServices","0.0011159223565704352"
"2023-02-01T05:00:00.000Z",322.4100036621094,347.4849853515625,314.64300537109375,321.25,6769096,"TYL","monthly","SoftwareAndServices","-0.004720325026860252"
"2023-03-01T05:00:00.000Z",319.75,356.5350036621094,305.05999755859375,354.6400146484375,6283325,"TYL","monthly","SoftwareAndServices","0.09888359553245882"
"2023-04-03T05:00:00.000Z",351.2699890136719,389.7300109863281,342.5899963378906,379.0299987792969,4664384,"TYL","monthly","SoftwareAndServices","0.06651212266011872"
"2023-05-01T05:00:00.000Z",376.9200134277344,401.510009765625,376.6549987792969,396.9599914550781,5354090,"TYL","monthly","SoftwareAndServices","0.04622014401558218"
"2023-06-01T05:00:00.000Z",391.7200012207031,418.9100036621094,385.010009765625,416.4700012207031,5926954,"TYL","monthly","SoftwareAndServices","0.04797893471465526"
"2023-07-03T05:00:00.000Z",414.989990234375,426.8299865722656,382.75,396.6300048828125,4261652,"TYL","monthly","SoftwareAndServices","-0.048810564631380005"
"2023-08-01T05:00:00.000Z",396.92999267578125,401.989990234375,370.010009765625,398.42999267578125,3773042,"TYL","monthly","SoftwareAndServices","0.004527937196705485"
"2023-09-01T05:00:00.000Z",401,401,374.32000732421875,386.1400146484375,4476217,"TYL","monthly","SoftwareAndServices","-0.03133176975433906"
"2023-10-02T05:00:00.000Z",386.19000244140625,395.32000732421875,361.75,372.8999938964844,2509333,"TYL","monthly","SoftwareAndServices","-0.03488976512615663"
