"Date","Open","High","Low","Close","Volume","Ticker","Period","Sector","logReturn"
"2005-07-06T05:00:00.000Z",6.024899959564209,8.57390022277832,6.024899959564209,7.021299839019775,310623553,"WBD","yearly","MediaAndEntertainment","0"
"2006-01-03T05:00:00.000Z",7.007500171661377,7.860199928283691,5.9369001388549805,7.456999778747559,273739843,"WBD","yearly","MediaAndEntertainment","0.0602047957403866"
"2007-01-03T05:00:00.000Z",7.494100093841553,13.815600395202637,7.192800045013428,11.651300430297852,519188903,"WBD","yearly","MediaAndEntertainment","0.4462646398091612"
"2008-01-02T05:00:00.000Z",11.577099800109863,12.434499740600586,5.118599891662598,7.233500003814697,648122728,"WBD","yearly","MediaAndEntertainment","-0.47669478508550933"
"2009-01-02T05:00:00.000Z",7.218200206756592,16.699399948120117,6.365099906921387,15.667499542236328,432354372,"WBD","yearly","MediaAndEntertainment","0.7728654602844163"
"2010-01-04T05:00:00.000Z",15.692999839782715,23.20240020751953,14.1451997756958,21.302099227905273,605121424,"WBD","yearly","MediaAndEntertainment","0.30721714926055244"
"2011-01-03T05:00:00.000Z",21.455299377441406,23.401500701904297,17.751699447631836,20.92919921875,464968158,"WBD","yearly","MediaAndEntertainment","-0.017660347407586874"
"2012-01-03T05:00:00.000Z",21.440000534057617,32.94919967651367,20.553699493408203,32.428199768066406,359224742,"WBD","yearly","MediaAndEntertainment","0.4378831317115272"
"2013-01-02T05:00:00.000Z",33.225101470947266,46.36389923095703,32.91859817504883,46.19020080566406,318318781,"WBD","yearly","MediaAndEntertainment","0.3537392643532193"
"2014-01-02T05:00:00.000Z",46.08300018310547,46.10340118408203,31.290000915527344,34.45000076293945,611079959,"WBD","yearly","MediaAndEntertainment","-0.2932586522110511"
"2015-01-02T05:00:00.000Z",34.630001068115234,34.939998626708984,25.020000457763672,26.68000030517578,970974912,"WBD","yearly","MediaAndEntertainment","-0.2555947871201549"
"2016-01-04T05:00:00.000Z",26.1299991607666,29.75,23.65999984741211,27.40999984741211,830468324,"WBD","yearly","MediaAndEntertainment","0.02699367226202956"
"2017-01-03T05:00:00.000Z",27.65999984741211,30.25,15.989999771118164,22.3799991607666,1016646095,"WBD","yearly","MediaAndEntertainment","-0.20274023936330468"
"2018-01-02T05:00:00.000Z",22.959999084472656,34.88999938964844,20.594999313354492,24.739999771118164,1237277221,"WBD","yearly","MediaAndEntertainment","0.10025369232833253"
"2019-01-02T05:00:00.000Z",24.3700008392334,33.654998779296875,24.110000610351562,32.7400016784668,979170816,"WBD","yearly","MediaAndEntertainment","0.2801762654966833"
"2020-01-02T05:00:00.000Z",32.81999969482422,32.88999938964844,17.1200008392334,30.09000015258789,1276572219,"WBD","yearly","MediaAndEntertainment","-0.08440472749653227"
"2021-01-04T05:00:00.000Z",31.06999969482422,78.13999938964844,21.655000686645508,23.540000915527344,2381938865,"WBD","yearly","MediaAndEntertainment","-0.24549175498846335"
"2022-01-03T05:00:00.000Z",23.895000457763672,31.549999237060547,8.819999694824219,9.479999542236328,5385410958,"WBD","yearly","MediaAndEntertainment","-0.9095168727449183"
"2023-01-03T05:00:00.000Z",9.649999618530273,16.339099884033203,9.270000457763672,11.380000114440918,5013263571,"WBD","yearly","MediaAndEntertainment","0.18267317077488243"
"2024-01-02T05:00:00.000Z",11.34000015258789,12.699999809265137,6.639999866485596,10.569999694824219,5725603728,"WBD","yearly","MediaAndEntertainment","-0.07383766774423957"
"2025-01-02T05:00:00.000Z",10.65999984741211,30,7.519999980926514,28.81999969482422,12305347257,"WBD","yearly","MediaAndEntertainment","1.0030498089720832"
"2026-01-02T05:00:00.000Z",28.790000915527344,29.5,27.020000457763672,27.190000534057617,523527246,"WBD","yearly","MediaAndEntertainment","-0.05822030169627654"
